FOOD_CODE|Nutrient/Ingridient|Value (per 100gr)|Name|Group|Type
FR003|Beta-Karoten (Carotenes)|83 mcg|Veal, meat, medium fat, fresh|Meat and Poultry|Raw
FR003|Thiamin (Vit. B1)|0.14 mg|Veal, meat, medium fat, fresh|Meat and Poultry|Raw
FR003|Riboflavin (Vit. B2)|0.15 mg|Veal, meat, medium fat, fresh|Meat and Poultry|Raw
FR003|Niasin (Niacin)|5.9 mg|Veal, meat, medium fat, fresh|Meat and Poultry|Raw
FR003|Vitamin C (Vit. C)|0 mg|Veal, meat, medium fat, fresh|Meat and Poultry|Raw
FR004|Air (Water)|51.1 g|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Energi (Energy)|349 Kal|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Protein (Protein)|16.4 g|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Lemak (Fat)|31.5 g|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Karbohidrat (CHO)|0.0 g|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Serat (Fibre)|0.0 g|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Abu (ASH)|1.0 g|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Kalsium (Ca)|15 mg|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Fosfor (P)|188 mg|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Besi (Fe)|1.8 mg|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Natrium (Na)|71 mg|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Kalium (K)|299.2 mg|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Tembaga (Cu)|0.26 mg|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Seng (Zn)|1.7 mg|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Retinol (Vit. A)|273 mcg|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Beta-Karoten (Carotenes)|0 mcg|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Thiamin (Vit. B1)|0.10 mg|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Riboflavin (Vit. B2)|0.24 mg|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Niasin (Niacin)|7.1 mg|Goose, meat, fresh|Meat and Poultry|Raw
FR004|Vitamin C (Vit. C)|0 mg|Goose, meat, fresh|Meat and Poultry|Raw
FR005|Air (Water)|55.9 g|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Energi (Energy)|298 Kal|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Protein (Protein)|18.2 g|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Lemak (Fat)|25.0 g|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Karbohidrat (CHO)|0.0 g|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Serat (Fibre)|0.0 g|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Abu (ASH)|0.9 g|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Kalsium (Ca)|14 mg|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Fosfor (P)|200 mg|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Besi (Fe)|1.5 mg|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Natrium (Na)|109 mg|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Kalium (K)|385.9 mg|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Tembaga (Cu)|0.11 mg|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Seng (Zn)|0.6 mg|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Retinol (Vit. A)|245 mcg|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Beta-Karoten (Carotenes)|0 mcg|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Thiamin (Vit. B1)|0.08 mg|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Riboflavin (Vit. B2)|0.14 mg|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Niasin (Niacin)|10.4 mg|Chicken, meat, fresh|Meat and Poultry|Raw
FR005|Vitamin C (Vit. C)|0 mg|Chicken, meat, fresh|Meat and Poultry|Raw
FR006|Air (Water)|82.0 g|Chicken, black pudding/blood, fresh|Meat and Poultry|Raw
FR006|Energi (Energy)|75 Kal|Chicken, black pudding/blood, fresh|Meat and Poultry|Raw
FR006|Protein (Protein)|13.8 g|Chicken, black pudding/blood, fresh|Meat and Poultry|Raw
FR006|Lemak (Fat)|1.9 g|Chicken, black pudding/blood, fresh|Meat and Poultry|Raw
FR006|Karbohidrat (CHO)|0.7 g|Chicken, black pudding/blood, fresh|Meat and Poultry|Raw
FR006|Serat (Fibre)|0.0 g|Chicken, black pudding/blood, fresh|Meat and Poultry|Raw
FR006|Abu (ASH)|1.6 g|Chicken, black pudding/blood, fresh|Meat and Poultry|Raw
FR006|Kalsium (Ca)|15 mg|Chicken, black pudding/blood, fresh|Meat and Poultry|Raw
FR006|Fosfor (P)|9 mg|Chicken, black pudding/blood, fresh|Meat and Poultry|Raw
FR006|Besi (Fe)|1.3 mg|Chicken, black pudding/blood, fresh|Meat and Poultry|Raw
FR006|Natrium (Na)|337 mg|Chicken, black pudding/blood, fresh|Meat and Poultry|Raw
FR006|Kalium (K)|234.0 mg|Chicken, black pudding/blood, fresh|Meat and Poultry|Raw
FR006|Retinol (Vit. A)|15 mcg|Chicken, black pudding/blood, fresh|Meat and Poultry|Raw
FR006|Thiamin (Vit. B1)|0.02 mg|Chicken, black pudding/blood, fresh|Meat and Poultry|Raw
FR006|Niasin (Niacin)|0.6 mg|Chicken, black pudding/blood, fresh|Meat and Poultry|Raw
FR006|Vitamin C (Vit. C)|0 mg|Chicken, black pudding/blood, fresh|Meat and Poultry|Raw
FR007|Air (Water)|53.4 g|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Energi (Energy)|261 Kal|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Protein (Protein)|27.4 g|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Lemak (Fat)|16.1 g|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Karbohidrat (CHO)|1.6 g|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Serat (Fibre)|0.0 g|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Abu (ASH)|1.5 g|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Kalsium (Ca)|118 mg|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Fosfor (P)|373 mg|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Besi (Fe)|15.8 mg|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Natrium (Na)|1,068 mg|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Kalium (K)|22.9 mg|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Tembaga (Cu)|0.84 mg|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Seng (Zn)|0.0 mg|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Retinol (Vit. A)|4,957 mcg|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Beta-Karoten (Carotenes)|169 mcg|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Karoten Total (Re)|28,000 mcg|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Thiamin (Vit. B1)|0.64 mg|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Riboflavin (Vit. B2)|4.38 mg|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Niasin (Niacin)|4.1 mg|Chicken, liver, fresh|Meat and Poultry|Raw
FR007|Vitamin C (Vit. C)|0 mg|Chicken, liver, fresh|Meat and Poultry|Raw
FR008|Air (Water)|42.0 g|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Energi (Energy)|453 Kal|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Protein (Protein)|11.9 g|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Lemak (Fat)|45.0 g|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Karbohidrat (CHO)|0.0 g|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Serat (Fibre)|0.0 g|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Abu (ASH)|1.1 g|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Kalsium (Ca)|7 mg|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Fosfor (P)|117 mg|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Besi (Fe)|1.8 mg|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Natrium (Na)|112 mg|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Kalium (K)|819.3 mg|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Tembaga (Cu)|0.22 mg|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Seng (Zn)|0.4 mg|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Retinol (Vit. A)|0 mcg|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Beta-Karoten (Carotenes)|0 mcg|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Thiamin (Vit. B1)|0.58 mg|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Riboflavin (Vit. B2)|0.59 mg|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Niasin (Niacin)|5.9 mg|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR008|Vitamin C (Vit. C)|0 mg|Pork, meat, fat, fresh|Meat and Poultry|Raw
FR009|Air (Water)|50.0 g|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Energi (Energy)|371 Kal|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Protein (Protein)|14.1 g|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Lemak (Fat)|35.0 g|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Karbohidrat (CHO)|0.0 g|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Serat (Fibre)|0.0 g|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Abu (ASH)|0.9 g|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Kalsium (Ca)|8 mg|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Fosfor (P)|151 mg|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Besi (Fe)|2.1 mg|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Natrium (Na)|97 mg|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Kalium (K)|706.3 mg|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Tembaga (Cu)|0.19 mg|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Seng (Zn)|0.4 mg|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Retinol (Vit. A)|0 mcg|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Beta-Karoten (Carotenes)|0 mcg|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Thiamin (Vit. B1)|0.67 mg|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Riboflavin (Vit. B2)|0.33 mg|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Niasin (Niacin)|5.4 mg|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR009|Vitamin C (Vit. C)|0 mg|Pork, meat, lean, fresh|Meat and Poultry|Raw
FR010|Air (Water)|77.1 g|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Energi (Energy)|110 Kal|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Protein (Protein)|16.3 g|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Lemak (Fat)|4.6 g|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Karbohidrat (CHO)|0.8 g|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Serat (Fibre)|0.0 g|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Abu (ASH)|1.2 g|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Kalsium (Ca)|11 mg|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Fosfor (P)|246 mg|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Besi (Fe)|8.0 mg|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Natrium (Na)|139 mg|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Kalium (K)|390.0 mg|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Tembaga (Cu)|0.71 mg|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Seng (Zn)|3.2 mg|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Retinol (Vit. A)|39 mcg|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Beta-Karoten (Carotenes)|10 mcg|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Thiamin (Vit. B1)|0.58 mg|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Riboflavin (Vit. B2)|1.59 mg|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Niasin (Niacin)|9.1 mg|Pork, kidney, fresh|Meat and Poultry|Raw
FR010|Vitamin C (Vit. C)|13 mg|Pork, kidney, fresh|Meat and Poultry|Raw
FR011|Air (Water)|72.3 g|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Energi (Energy)|129 Kal|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Protein (Protein)|19.7 g|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Lemak (Fat)|4.8 g|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Karbohidrat (CHO)|1.7 g|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Serat (Fibre)|0.0 g|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Abu (ASH)|1.5 g|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Kalsium (Ca)|10 mg|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Fosfor (P)|362 mg|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Besi (Fe)|18.0 mg|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Natrium (Na)|110 mg|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Kalium (K)|447.0 mg|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Tembaga (Cu)|0.58 mg|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Seng (Zn)|0.1 mg|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Retinol (Vit. A)|4,303 mcg|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Beta-Karoten (Carotenes)|6 mcg|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Thiamin (Vit. B1)|0.40 mg|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Riboflavin (Vit. B2)|1.16 mg|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Niasin (Niacin)|5.7 mg|Pork, liver, fresh|Meat and Poultry|Raw
FR011|Vitamin C (Vit. C)|23 mg|Pork, liver, fresh|Meat and Poultry|Raw
FR012|Air (Water)|54.3 g|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Energi (Energy)|321 Kal|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Protein (Protein)|16.0 g|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Lemak (Fat)|28.6 g|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Karbohidrat (CHO)|0.0 g|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Serat (Fibre)|0.0 g|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Abu (ASH)|1.1 g|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Kalsium (Ca)|15 mg|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Fosfor (P)|188 mg|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Besi (Fe)|1.8 mg|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Natrium (Na)|54 mg|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Kalium (K)|199.0 mg|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Tembaga (Cu)|0.21 mg|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Seng (Zn)|1.2 mg|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Retinol (Vit. A)|273 mcg|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Beta-Karoten (Carotenes)|0 mcg|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Thiamin (Vit. B1)|0.10 mg|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Riboflavin (Vit. B2)|0.28 mg|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Niasin (Niacin)|4.3 mg|Duck, meat, fresh|Meat and Poultry|Raw
FR012|Vitamin C (Vit. C)|0 mg|Duck, meat, fresh|Meat and Poultry|Raw
FR013|Air (Water)|57.0 g|Duck (alabio), meat, fresh|Meat and Poultry|Raw
FR013|Energi (Energy)|303 Kal|Duck (alabio), meat, fresh|Meat and Poultry|Raw
FR013|Protein (Protein)|11.3 g|Duck (alabio), meat, fresh|Meat and Poultry|Raw
FR013|Lemak (Fat)|27.0 g|Duck (alabio), meat, fresh|Meat and Poultry|Raw
FR013|Karbohidrat (CHO)|3.7 g|Duck (alabio), meat, fresh|Meat and Poultry|Raw
FR013|Serat (Fibre)|0.0 g|Duck (alabio), meat, fresh|Meat and Poultry|Raw
FR013|Abu (ASH)|1.0 g|Duck (alabio), meat, fresh|Meat and Poultry|Raw
FR013|Kalsium (Ca)|20 mg|Duck (alabio), meat, fresh|Meat and Poultry|Raw
FR013|Fosfor (P)|293 mg|Duck (alabio), meat, fresh|Meat and Poultry|Raw
FR013|Besi (Fe)|4.8 mg|Duck (alabio), meat, fresh|Meat and Poultry|Raw
FR013|Natrium (Na)|50 mg|Duck (alabio), meat, fresh|Meat and Poultry|Raw
FR013|Kalium (K)|260.0 mg|Duck (alabio), meat, fresh|Meat and Poultry|Raw
FR013|Tembaga (Cu)|0.70 mg|Duck (alabio), meat, fresh|Meat and Poultry|Raw
FR013|Seng (Zn)|2.0 mg|Duck (alabio), meat, fresh|Meat and Poultry|Raw
FR013|Beta-Karoten (Carotenes)|0 mcg|Duck (alabio), meat, fresh|Meat and Poultry|Raw
FR013|Thiamin (Vit. B1)|0.36 mg|Duck (alabio), meat, fresh|Meat and Poultry|Raw
FR013|Riboflavin (Vit. B2)|0.04 mg|Duck (alabio), meat, fresh|Meat and Poultry|Raw
FR013|Niasin (Niacin)|4.1 mg|Duck (alabio), meat, fresh|Meat and Poultry|Raw
FR014|Air (Water)|71.3 g|Whistling duck, meat, fresh|Meat and Poultry|Raw
FR014|Energi (Energy)|131 Kal|Whistling duck, meat, fresh|Meat and Poultry|Raw
FR014|Protein (Protein)|20.2 g|Whistling duck, meat, fresh|Meat and Poultry|Raw
FR014|Lemak (Fat)|4.3 g|Whistling duck, meat, fresh|Meat and Poultry|Raw
FR014|Karbohidrat (CHO)|2.8 g|Whistling duck, meat, fresh|Meat and Poultry|Raw
FR014|Serat (Fibre)|0.0 g|Whistling duck, meat, fresh|Meat and Poultry|Raw
FR014|Abu (ASH)|1.4 g|Whistling duck, meat, fresh|Meat and Poultry|Raw
FR014|Kalsium (Ca)|8 mg|Whistling duck, meat, fresh|Meat and Poultry|Raw
FR014|Fosfor (P)|192 mg|Whistling duck, meat, fresh|Meat and Poultry|Raw
FR014|Besi (Fe)|9.6 mg|Whistling duck, meat, fresh|Meat and Poultry|Raw
FR014|Natrium (Na)|46 mg|Whistling duck, meat, fresh|Meat and Poultry|Raw
FR014|Kalium (K)|104.0 mg|Whistling duck, meat, fresh|Meat and Poultry|Raw
FR014|Tembaga (Cu)|1.20 mg|Whistling duck, meat, fresh|Meat and Poultry|Raw
FR014|Seng (Zn)|1.6 mg|Whistling duck, meat, fresh|Meat and Poultry|Raw
FR014|Beta-Karoten (Carotenes)|0 mcg|Whistling duck, meat, fresh|Meat and Poultry|Raw
FR014|Thiamin (Vit. B1)|0.37 mg|Whistling duck, meat, fresh|Meat and Poultry|Raw
FR014|Riboflavin (Vit. B2)|0.08 mg|Whistling duck, meat, fresh|Meat and Poultry|Raw
FR014|Niasin (Niacin)|2.7 mg|Whistling duck, meat, fresh|Meat and Poultry|Raw
FR015|Air (Water)|24.8 g|Birds, nests, fresh|Meat and Poultry|Raw
FR015|Energi (Energy)|281 Kal|Birds, nests, fresh|Meat and Poultry|Raw
FR015|Protein (Protein)|37.5 g|Birds, nests, fresh|Meat and Poultry|Raw
FR015|Lemak (Fat)|0.3 g|Birds, nests, fresh|Meat and Poultry|Raw
FR015|Karbohidrat (CHO)|32.1 g|Birds, nests, fresh|Meat and Poultry|Raw
FR015|Abu (ASH)|5.3 g|Birds, nests, fresh|Meat and Poultry|Raw
FR015|Kalsium (Ca)|485 mg|Birds, nests, fresh|Meat and Poultry|Raw
FR015|Fosfor (P)|18 mg|Birds, nests, fresh|Meat and Poultry|Raw
FR015|Besi (Fe)|3.0 mg|Birds, nests, fresh|Meat and Poultry|Raw
FR015|Retinol (Vit. A)|0 mcg|Birds, nests, fresh|Meat and Poultry|Raw
FR015|Vitamin C (Vit. C)|0 mg|Birds, nests, fresh|Meat and Poultry|Raw
FR016|Air (Water)|55.8 g|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Energi (Energy)|317 Kal|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Protein (Protein)|15.7 g|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Lemak (Fat)|27.7 g|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Karbohidrat (CHO)|0.0 g|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Serat (Fibre)|0.0 g|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Abu (ASH)|0.8 g|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Kalsium (Ca)|9 mg|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Fosfor (P)|157 mg|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Besi (Fe)|2.4 mg|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Natrium (Na)|64 mg|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Kalium (K)|242.1 mg|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Tembaga (Cu)|0.11 mg|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Seng (Zn)|3.7 mg|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Retinol (Vit. A)|0 mcg|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Beta-Karoten (Carotenes)|0 mcg|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Thiamin (Vit. B1)|0.14 mg|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Riboflavin (Vit. B2)|0.23 mg|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Niasin (Niacin)|6.5 mg|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR016|Vitamin C (Vit. C)|0 mg|Lamb, meat, fat, fresh|Meat and Poultry|Raw
FR017|Air (Water)|66.3 g|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Energi (Energy)|202 Kal|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Protein (Protein)|17.1 g|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Lemak (Fat)|14.8 g|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Karbohidrat (CHO)|0.0 g|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Serat (Fibre)|0.0 g|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Abu (ASH)|1.8 g|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Kalsium (Ca)|10 mg|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Fosfor (P)|191 mg|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Besi (Fe)|2.6 mg|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Natrium (Na)|90 mg|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Kalium (K)|355.0 mg|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Tembaga (Cu)|0.08 mg|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Seng (Zn)|2.8 mg|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Retinol (Vit. A)|0 mcg|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Beta-Karoten (Carotenes)|0 mcg|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Thiamin (Vit. B1)|0.15 mg|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Riboflavin (Vit. B2)|0.26 mg|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Niasin (Niacin)|5.7 mg|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR017|Vitamin C (Vit. C)|0 mg|Lamb, meat, lean, fresh|Meat and Poultry|Raw
FR018|Air (Water)|77.8 g|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Energi (Energy)|100 Kal|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Protein (Protein)|16.6 g|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Lemak (Fat)|3.3 g|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Karbohidrat (CHO)|1.0 g|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Serat (Fibre)|0.0 g|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Abu (ASH)|1.3 g|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Kalsium (Ca)|13 mg|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Fosfor (P)|237 mg|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Besi (Fe)|9.2 mg|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Natrium (Na)|155 mg|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Kalium (K)|276.0 mg|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Tembaga (Cu)|0.48 mg|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Seng (Zn)|2.4 mg|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Retinol (Vit. A)|348 mcg|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Beta-Karoten (Carotenes)|515 mcg|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Thiamin (Vit. B1)|0.51 mg|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Riboflavin (Vit. B2)|2.35 mg|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Niasin (Niacin)|7.5 mg|Lamb, kidney, fresh|Meat and Poultry|Raw
FR018|Vitamin C (Vit. C)|13 mg|Lamb, kidney, fresh|Meat and Poultry|Raw
FR019|Air (Water)|70.3 g|Goat, meat, fresh|Meat and Poultry|Raw
FR019|Energi (Energy)|149 Kal|Goat, meat, fresh|Meat and Poultry|Raw
FR019|Protein (Protein)|16.6 g|Goat, meat, fresh|Meat and Poultry|Raw
FR019|Lemak (Fat)|9.2 g|Goat, meat, fresh|Meat and Poultry|Raw
FR019|Karbohidrat (CHO)|0.0 g|Goat, meat, fresh|Meat and Poultry|Raw
FR019|Serat (Fibre)|0.0 g|Goat, meat, fresh|Meat and Poultry|Raw
FR019|Abu (ASH)|3.9 g|Goat, meat, fresh|Meat and Poultry|Raw
FR019|Kalsium (Ca)|11 mg|Goat, meat, fresh|Meat and Poultry|Raw
